oa11,Final_Rurality,FundingStreamEligibilty
E00134193,Rural,NotUCEF
E00134194,Rural,NotUCEF
E00134195,Rural,NotUCEF
E00134196,Rural,NotUCEF
E00134197,Rural,NotUCEF
E00134198,Rural,NotUCEF
E00134199,Rural,NotUCEF
E00134200,Rural,NotUCEF
E00134201,Rural,NotUCEF
E00134202,Rural,NotUCEF
E00134203,Rural,NotUCEF
E00134204,Rural,NotUCEF
E00134205,Rural,NotUCEF
E00134206,Rural,NotUCEF
E00134207,Rural,NotUCEF
E00134208,Rural,NotUCEF
E00134209,Rural,NotUCEF
E00134210,Rural,NotUCEF
E00134211,Rural,NotUCEF
E00134212,Rural,NotUCEF
E00134213,Rural,NotUCEF
E00134214,Rural,NotUCEF
E00134216,Rural,NotUCEF
E00134217,Rural,NotUCEF
E00134219,Rural,NotUCEF
E00134220,Rural,NotUCEF
E00134221,Rural,NotUCEF
E00134222,Rural,NotUCEF
E00134223,Rural,NotUCEF
E00134224,Rural,NotUCEF
E00134225,Rural,NotUCEF
E00134226,Rural,NotUCEF
E00134227,Rural,NotUCEF
E00134228,Rural,NotUCEF
E00134229,Rural,NotUCEF
E00134230,Rural,NotUCEF
E00134231,Rural,NotUCEF
E00134232,Rural,NotUCEF
E00134233,Rural,NotUCEF
E00134234,Rural,NotUCEF
E00134235,Rural,NotUCEF
E00134236,Rural,NotUCEF
E00134237,Rural,NotUCEF
E00134238,Both,BOTH
E00134239,Both,BOTH
E00134240,Both,BOTH
E00134241,Both,BOTH
E00134242,Both,BOTH
E00134243,Both,BOTH
E00134244,Both,BOTH
E00134245,Both,BOTH
E00134246,Both,BOTH
E00134247,Both,BOTH
E00134248,Both,BOTH
E00134249,Both,BOTH
E00134251,Rural,NotUCEF
E00134253,Rural,NotUCEF
E00134254,Rural,NotUCEF
E00134255,Rural,NotUCEF
E00134256,Rural,NotUCEF
E00134257,Rural,NotUCEF
E00134258,Both,BOTH
E00134260,Both,BOTH
E00134261,Both,BOTH
E00134262,Both,BOTH
E00134263,Both,BOTH
E00134264,Both,BOTH
E00134265,Both,BOTH
E00134266,Both,BOTH
E00134267,Both,BOTH
E00134268,Both,BOTH
E00134269,Both,BOTH
E00134270,Both,BOTH
E00134271,Both,BOTH
E00134272,Both,BOTH
E00134273,Both,BOTH
E00134274,Both,BOTH
E00134275,Both,BOTH
E00134276,Both,BOTH
E00134277,Both,BOTH
E00134278,Both,BOTH
E00134280,Both,BOTH
E00134281,Both,BOTH
E00134282,Both,BOTH
E00134283,Both,BOTH
E00134284,Rural,NotUCEF
E00134286,Both,BOTH
E00134287,Both,BOTH
E00134288,Both,BOTH
E00134289,Both,BOTH
E00134290,Both,BOTH
E00134291,Both,BOTH
E00134292,Both,BOTH
E00134293,Both,BOTH
E00134294,Both,BOTH
E00134295,Both,BOTH
E00134296,Both,BOTH
E00134297,Both,BOTH
E00134299,Both,BOTH
E00134300,Both,BOTH
E00134301,Both,BOTH
E00134302,Both,BOTH
E00134303,Both,BOTH
E00134304,Both,BOTH
E00134305,Both,BOTH
E00134306,Both,BOTH
E00134307,Both,BOTH
E00134308,Both,BOTH
E00134309,Both,BOTH
E00134310,Both,BOTH
E00134311,Both,BOTH
E00134312,Both,BOTH
E00134313,Both,BOTH
E00134314,Rural,NotUCEF
E00134315,Rural,NotUCEF
E00134316,Rural,NotUCEF
E00134317,Rural,NotUCEF
E00134318,Rural,NotUCEF
E00134319,Rural,NotUCEF
E00134320,Rural,NotUCEF
E00134321,Rural,NotUCEF
E00134322,Rural,NotUCEF
E00134323,Rural,NotUCEF
E00134324,Rural,NotUCEF
E00134325,Rural,NotUCEF
E00134326,Rural,NotUCEF
E00134327,Rural,NotUCEF
E00134328,Rural,NotUCEF
E00134329,Rural,NotUCEF
E00134330,Rural,NotUCEF
E00134331,Rural,NotUCEF
E00134332,Rural,NotUCEF
E00134333,Rural,NotUCEF
E00134334,Rural,NotUCEF
E00134335,Rural,NotUCEF
E00134336,Rural,NotUCEF
E00134337,Both,BOTH
E00134338,Rural,NotUCEF
E00134339,Rural,NotUCEF
E00134341,Rural,NotUCEF
E00134343,Rural,NotUCEF
E00134344,Rural,NotUCEF
E00134345,Rural,NotUCEF
E00134346,Rural,NotUCEF
E00134347,Rural,NotUCEF
E00134348,Rural,NotUCEF
E00134349,Rural,NotUCEF
E00134351,Rural,NotUCEF
E00134352,Rural,NotUCEF
E00134353,Rural,NotUCEF
E00134354,Rural,NotUCEF
E00134355,Rural,NotUCEF
E00134356,Rural,NotUCEF
E00134357,Rural,NotUCEF
E00134358,Rural,NotUCEF
E00134359,Rural,NotUCEF
E00134360,Rural,NotUCEF
E00134361,Rural,NotUCEF
E00134362,Rural,NotUCEF
E00134363,Rural,NotUCEF
E00134364,Rural,NotUCEF
E00134365,Rural,NotUCEF
E00134366,Rural,NotUCEF
E00134367,Rural,NotUCEF
E00134368,Rural,NotUCEF
E00134369,Rural,NotUCEF
E00134370,Rural,NotUCEF
E00134372,Rural,NotUCEF
E00134373,Rural,NotUCEF
E00134376,Rural,NotUCEF
E00134378,Rural,NotUCEF
E00134379,Rural,NotUCEF
E00134380,Rural,NotUCEF
E00134381,Rural,NotUCEF
E00134382,Rural,NotUCEF
E00134383,Rural,NotUCEF
E00134384,Rural,NotUCEF
E00134385,Rural,NotUCEF
E00134386,Rural,NotUCEF
E00134387,Rural,NotUCEF
E00134388,Rural,NotUCEF
E00134389,Rural,NotUCEF
E00134390,Rural,NotUCEF
E00134391,Rural,NotUCEF
E00134392,Rural,NotUCEF
E00134393,Rural,NotUCEF
E00134394,Rural,NotUCEF
E00134395,Both,BOTH
E00134397,Both,BOTH
E00134398,Both,BOTH
E00134399,Both,BOTH
E00134400,Both,BOTH
E00134401,Rural,NotUCEF
E00134402,Both,BOTH
E00134403,Both,BOTH
E00134404,Both,BOTH
E00134406,Both,BOTH
E00134407,Both,BOTH
E00134408,Both,BOTH
E00134409,Both,BOTH
E00134410,Both,BOTH
E00134411,Both,BOTH
E00134412,Both,BOTH
E00134413,Both,BOTH
E00134414,Both,BOTH
E00134415,Both,BOTH
E00134416,Both,BOTH
E00134417,Rural,NotUCEF
E00134418,Both,BOTH
E00134419,Rural,NotUCEF
E00134420,Rural,NotUCEF
E00134421,Rural,NotUCEF
E00134422,Rural,NotUCEF
E00134423,Rural,NotUCEF
E00134424,Rural,NotUCEF
E00134425,Rural,NotUCEF
E00134426,Rural,NotUCEF
E00134427,Rural,NotUCEF
E00134428,Rural,NotUCEF
E00134429,Rural,NotUCEF
E00134430,Rural,NotUCEF
E00134431,Rural,NotUCEF
E00134432,Rural,NotUCEF
E00134433,Both,BOTH
E00134434,Both,BOTH
E00134435,Rural,NotUCEF
E00134436,Rural,NotUCEF
E00134437,Both,BOTH
E00134438,Both,BOTH
E00134439,Both,BOTH
E00134440,Both,BOTH
E00134441,Both,BOTH
E00134442,Rural,NotUCEF
E00134443,Rural,NotUCEF
E00134444,Rural,NotUCEF
E00134445,Rural,NotUCEF
E00134446,Rural,NotUCEF
E00134447,Rural,NotUCEF
E00134448,Rural,NotUCEF
E00134449,Rural,NotUCEF
E00134450,Rural,NotUCEF
E00134451,Rural,NotUCEF
E00134452,Rural,NotUCEF
E00134453,Rural,NotUCEF
E00134454,Rural,NotUCEF
E00134455,Rural,NotUCEF
E00134456,Rural,NotUCEF
E00134457,Rural,NotUCEF
E00134458,Rural,NotUCEF
E00134459,Rural,NotUCEF
E00134460,Rural,NotUCEF
E00134461,Rural,NotUCEF
E00134462,Rural,NotUCEF
E00134463,Rural,NotUCEF
E00134464,Rural,NotUCEF
E00134465,Rural,NotUCEF
E00134466,Rural,NotUCEF
E00134467,Rural,NotUCEF
E00134468,Rural,NotUCEF
E00134469,Rural,NotUCEF
E00134470,Rural,NotUCEF
E00134472,Rural,NotUCEF
E00134473,Rural,NotUCEF
E00134475,Rural,NotUCEF
E00134476,Rural,NotUCEF
E00134477,Rural,NotUCEF
E00134478,Rural,NotUCEF
E00134479,Rural,NotUCEF
E00134480,Rural,NotUCEF
E00134481,Rural,NotUCEF
E00134482,Rural,NotUCEF
E00134483,Rural,NotUCEF
E00134484,Rural,NotUCEF
E00134485,Rural,NotUCEF
E00134487,Rural,NotUCEF
E00134488,Rural,NotUCEF
E00134489,Rural,NotUCEF
E00134491,Rural,NotUCEF
E00134492,Both,BOTH
E00134493,Both,BOTH
E00134494,Both,BOTH
E00134495,Both,BOTH
E00134497,Both,BOTH
E00134498,Both,BOTH
E00134499,Both,BOTH
E00134500,Both,BOTH
E00134501,Both,BOTH
E00134502,Both,BOTH
E00134503,Both,BOTH
E00134504,Both,BOTH
E00134505,Both,BOTH
E00134506,Both,BOTH
E00134507,Both,BOTH
E00134508,Both,BOTH
E00134509,Both,BOTH
E00134510,Both,BOTH
E00134511,Both,BOTH
E00134512,Both,BOTH
E00134513,Both,BOTH
E00134514,Both,BOTH
E00134515,Both,BOTH
E00134516,Both,BOTH
E00134517,Both,BOTH
E00134518,Both,BOTH
E00134519,Both,BOTH
E00134520,Both,BOTH
E00134521,Both,BOTH
E00134522,Both,BOTH
E00134523,Both,BOTH
E00134524,Both,BOTH
E00134525,Both,BOTH
E00134526,Both,BOTH
E00134527,Both,BOTH
E00134528,Both,BOTH
E00134529,Both,BOTH
E00134530,Both,BOTH
E00134531,Both,BOTH
E00134533,Both,BOTH
E00134534,Both,BOTH
E00134535,Both,BOTH
E00134536,Both,BOTH
E00134537,Both,BOTH
E00134538,Both,BOTH
E00134539,Both,BOTH
E00134540,Both,BOTH
E00134541,Both,BOTH
E00134542,Both,BOTH
E00134543,Both,BOTH
E00134544,Both,BOTH
E00134545,Both,BOTH
E00134546,Both,BOTH
E00134547,Both,BOTH
E00134548,Both,BOTH
E00134549,Both,BOTH
E00134550,Both,BOTH
E00134551,Both,BOTH
E00134552,Both,BOTH
E00134553,Both,BOTH
E00134554,Both,BOTH
E00134555,Both,BOTH
E00134556,Both,BOTH
E00134557,Both,BOTH
E00134558,Both,BOTH
E00134559,Both,BOTH
E00134560,Both,BOTH
E00134561,Both,BOTH
E00134562,Both,BOTH
E00134563,Both,BOTH
E00134564,Rural,NotUCEF
E00134565,Rural,NotUCEF
E00134566,Rural,NotUCEF
E00134567,Rural,NotUCEF
E00134568,Rural,NotUCEF
E00134569,Rural,NotUCEF
E00134570,Rural,NotUCEF
E00134571,Rural,NotUCEF
E00134572,Rural,NotUCEF
E00134573,Rural,NotUCEF
E00134574,Rural,NotUCEF
E00134575,Rural,NotUCEF
E00134576,Rural,NotUCEF
E00134577,Rural,NotUCEF
E00134578,Rural,NotUCEF
E00134579,Rural,NotUCEF
E00134580,Rural,NotUCEF
E00134581,Rural,NotUCEF
E00134582,Rural,NotUCEF
E00134583,Rural,NotUCEF
E00134584,Rural,NotUCEF
E00134585,Rural,NotUCEF
E00134586,Rural,NotUCEF
E00134587,Rural,NotUCEF
E00134588,Rural,NotUCEF
E00134589,Rural,NotUCEF
E00134590,Rural,NotUCEF
E00134591,Rural,NotUCEF
E00134592,Rural,NotUCEF
E00134593,Rural,NotUCEF
E00134594,Rural,NotUCEF
E00134595,Rural,NotUCEF
E00134596,Rural,NotUCEF
E00134597,Rural,NotUCEF
E00134598,Rural,NotUCEF
E00134599,Rural,NotUCEF
E00134600,Rural,NotUCEF
E00134601,Rural,NotUCEF
E00134602,Rural,NotUCEF
E00134603,Rural,NotUCEF
E00134604,Rural,NotUCEF
E00134605,Rural,NotUCEF
E00134606,Rural,NotUCEF
E00134607,Rural,NotUCEF
E00134608,Rural,NotUCEF
E00134609,Rural,NotUCEF
E00134610,Rural,NotUCEF
E00134611,Rural,NotUCEF
E00134612,Rural,NotUCEF
E00134613,Rural,NotUCEF
E00134614,Rural,NotUCEF
E00134615,Rural,NotUCEF
E00134616,Rural,NotUCEF
E00134617,Rural,NotUCEF
E00134618,Rural,NotUCEF
E00134619,Rural,NotUCEF
E00134620,Rural,NotUCEF
E00134621,Rural,NotUCEF
E00134622,Rural,NotUCEF
E00134623,Both,BOTH
E00134624,Rural,NotUCEF
E00134625,Rural,NotUCEF
E00134626,Rural,NotUCEF
E00134627,Rural,NotUCEF
E00134628,Rural,NotUCEF
E00134629,Rural,NotUCEF
E00134630,Rural,NotUCEF
E00134631,Rural,NotUCEF
E00134632,Rural,NotUCEF
E00134633,Rural,NotUCEF
E00134634,Rural,NotUCEF
E00134635,Rural,NotUCEF
E00134636,Rural,NotUCEF
E00134637,Rural,NotUCEF
E00134638,Rural,NotUCEF
E00134639,Rural,NotUCEF
E00134640,Rural,NotUCEF
E00134641,Rural,NotUCEF
E00134642,Rural,NotUCEF
E00134643,Rural,NotUCEF
E00134644,Rural,NotUCEF
E00134645,Rural,NotUCEF
E00134646,Rural,NotUCEF
E00134647,Rural,NotUCEF
E00134648,Rural,NotUCEF
E00134649,Rural,NotUCEF
E00134650,Rural,NotUCEF
E00134651,Rural,NotUCEF
E00134652,Rural,NotUCEF
E00134653,Rural,NotUCEF
E00134654,Rural,NotUCEF
E00134655,Rural,NotUCEF
E00134656,Rural,NotUCEF
E00134657,Rural,NotUCEF
E00134658,Rural,NotUCEF
E00134659,Rural,NotUCEF
E00134660,Rural,NotUCEF
E00134661,Rural,NotUCEF
E00134662,Rural,NotUCEF
E00134663,Rural,NotUCEF
E00134664,Rural,NotUCEF
E00134665,Rural,NotUCEF
E00134666,Rural,NotUCEF
E00134667,Rural,NotUCEF
E00134668,Rural,NotUCEF
E00134669,Rural,NotUCEF
E00134670,Rural,NotUCEF
E00134671,Rural,NotUCEF
E00134672,Rural,NotUCEF
E00134673,Rural,NotUCEF
E00134674,Rural,NotUCEF
E00134675,Rural,NotUCEF
E00134676,Rural,NotUCEF
E00134677,Rural,NotUCEF
E00134678,Rural,NotUCEF
E00134679,Rural,NotUCEF
E00134680,Rural,NotUCEF
E00134681,Rural,NotUCEF
E00134682,Rural,NotUCEF
E00134683,Rural,NotUCEF
E00134684,Rural,NotUCEF
E00134685,Rural,NotUCEF
E00134686,Rural,NotUCEF
E00134687,Rural,NotUCEF
E00134688,Rural,NotUCEF
E00134689,Rural,NotUCEF
E00134690,Rural,NotUCEF
E00134691,Rural,NotUCEF
E00134692,Rural,NotUCEF
E00134693,Rural,NotUCEF
E00134694,Rural,NotUCEF
E00134695,Rural,NotUCEF
E00134696,Rural,NotUCEF
E00134697,Rural,NotUCEF
E00134698,Rural,NotUCEF
E00134699,Rural,NotUCEF
E00134700,Rural,NotUCEF
E00134701,Rural,NotUCEF
E00134702,Rural,NotUCEF
E00134703,Rural,NotUCEF
E00134704,Rural,NotUCEF
E00134705,Rural,NotUCEF
E00134706,Rural,NotUCEF
E00134707,Rural,NotUCEF
E00134708,Rural,NotUCEF
E00134709,Rural,NotUCEF
E00134710,Rural,NotUCEF
E00134711,Rural,NotUCEF
E00134712,Rural,NotUCEF
E00134713,Rural,NotUCEF
E00134714,Rural,NotUCEF
E00134715,Rural,NotUCEF
E00134716,Rural,NotUCEF
E00134717,Rural,NotUCEF
E00134718,Rural,NotUCEF
E00134719,Rural,NotUCEF
E00134720,Rural,NotUCEF
E00134721,Rural,NotUCEF
E00134722,Rural,NotUCEF
E00134723,Rural,NotUCEF
E00134724,Rural,NotUCEF
E00134725,Rural,NotUCEF
E00134726,Rural,NotUCEF
E00134727,Rural,NotUCEF
E00134728,Rural,NotUCEF
E00134729,Rural,NotUCEF
E00134730,Rural,NotUCEF
E00134731,Rural,NotUCEF
E00134732,Rural,NotUCEF
E00134733,Rural,NotUCEF
E00134734,Rural,NotUCEF
E00134735,Rural,NotUCEF
E00134736,Rural,NotUCEF
E00134737,Rural,NotUCEF
E00134738,Rural,NotUCEF
E00134739,Rural,NotUCEF
E00134740,Rural,NotUCEF
E00134741,Rural,NotUCEF
E00134742,Rural,NotUCEF
E00134743,Rural,NotUCEF
E00134744,Rural,NotUCEF
E00134745,Rural,NotUCEF
E00134746,Rural,NotUCEF
E00134747,Rural,NotUCEF
E00134748,Rural,NotUCEF
E00134749,Urban,UCEF
E00134750,Urban,UCEF
E00134751,Urban,UCEF
E00134752,Urban,UCEF
E00134753,Urban,UCEF
E00134754,Urban,UCEF
E00134755,Urban,UCEF
E00134756,Urban,UCEF
E00134757,Urban,UCEF
E00134758,Urban,UCEF
E00134759,Urban,UCEF
E00134760,Urban,UCEF
E00134761,Urban,UCEF
E00134762,Urban,UCEF
E00134763,Urban,UCEF
E00134764,Urban,UCEF
E00134765,Urban,UCEF
E00134766,Urban,UCEF
E00134767,Rural,NotUCEF
E00134768,Rural,NotUCEF
E00134769,Rural,NotUCEF
E00134770,Rural,NotUCEF
E00134771,Rural,NotUCEF
E00134772,Rural,NotUCEF
E00134773,Rural,NotUCEF
E00134774,Rural,NotUCEF
E00134775,Rural,NotUCEF
E00134776,Rural,NotUCEF
E00134777,Rural,NotUCEF
E00134778,Rural,NotUCEF
E00134779,Rural,NotUCEF
E00134780,Rural,NotUCEF
E00134781,Rural,NotUCEF
E00134782,Rural,NotUCEF
E00134783,Rural,NotUCEF
E00134784,Rural,NotUCEF
E00134785,Rural,NotUCEF
E00134786,Rural,NotUCEF
E00134787,Urban,UCEF
E00134788,Urban,UCEF
E00134789,Urban,UCEF
E00134790,Urban,UCEF
E00134791,Urban,UCEF
E00134792,Urban,UCEF
E00134793,Urban,UCEF
E00134794,Urban,UCEF
E00134795,Urban,UCEF
E00134796,Urban,UCEF
E00134797,Urban,UCEF
E00134798,Urban,UCEF
E00134799,Urban,UCEF
E00134800,Urban,UCEF
E00134801,Urban,UCEF
E00134802,Urban,UCEF
E00134803,Urban,UCEF
E00134804,Urban,UCEF
E00134805,Urban,UCEF
E00134806,Urban,UCEF
E00134807,Urban,UCEF
E00134808,Urban,UCEF
E00134809,Urban,UCEF
E00134810,Urban,UCEF
E00134811,Urban,UCEF
E00134812,Urban,UCEF
E00134813,Urban,UCEF
E00134814,Urban,UCEF
E00134815,Urban,UCEF
E00134816,Urban,UCEF
E00134817,Urban,UCEF
E00134818,Urban,UCEF
E00134819,Urban,UCEF
E00134820,Urban,UCEF
E00134821,Urban,UCEF
E00134822,Urban,UCEF
E00134823,Urban,UCEF
E00134824,Urban,UCEF
E00134825,Urban,UCEF
E00134826,Rural,NotUCEF
E00134827,Rural,NotUCEF
E00134828,Rural,NotUCEF
E00134829,Rural,NotUCEF
E00134830,Rural,NotUCEF
E00134831,Rural,NotUCEF
E00134832,Rural,NotUCEF
E00134833,Rural,NotUCEF
E00134834,Rural,NotUCEF
E00134835,Rural,NotUCEF
E00134836,Rural,NotUCEF
E00134837,Rural,NotUCEF
E00134838,Rural,NotUCEF
E00134839,Rural,NotUCEF
E00134840,Rural,NotUCEF
E00134841,Rural,NotUCEF
E00134842,Rural,NotUCEF
E00134843,Rural,NotUCEF
E00134844,Rural,NotUCEF
E00134845,Rural,NotUCEF
E00134846,Rural,NotUCEF
E00134847,Rural,NotUCEF
E00134848,Rural,NotUCEF
E00134849,Rural,NotUCEF
E00134850,Rural,NotUCEF
E00134851,Rural,NotUCEF
E00134852,Rural,NotUCEF
E00134853,Rural,NotUCEF
E00134854,Rural,NotUCEF
E00134855,Rural,NotUCEF
E00134856,Rural,NotUCEF
E00134857,Rural,NotUCEF
E00134858,Rural,NotUCEF
E00134859,Urban,UCEF
E00134860,Urban,UCEF
E00134861,Urban,UCEF
E00134862,Urban,UCEF
E00134863,Urban,UCEF
E00134864,Urban,UCEF
E00134865,Urban,UCEF
E00134866,Urban,UCEF
E00134867,Urban,UCEF
E00134868,Urban,UCEF
E00134869,Urban,UCEF
E00134870,Urban,UCEF
E00134871,Urban,UCEF
E00134872,Urban,UCEF
E00134873,Urban,UCEF
E00134874,Urban,UCEF
E00134875,Urban,UCEF
E00134876,Urban,UCEF
E00134877,Urban,UCEF
E00134878,Urban,UCEF
E00134879,Urban,UCEF
E00134880,Urban,UCEF
E00134882,Urban,UCEF
E00134883,Urban,UCEF
E00134884,Urban,UCEF
E00134885,Urban,UCEF
E00134887,Urban,UCEF
E00134888,Rural,NotUCEF
E00134889,Rural,NotUCEF
E00134890,Rural,NotUCEF
E00134891,Rural,NotUCEF
E00134892,Urban,UCEF
E00134893,Rural,NotUCEF
E00134894,Rural,NotUCEF
E00134895,Rural,NotUCEF
E00134896,Rural,NotUCEF
E00134897,Rural,NotUCEF
E00134898,Rural,NotUCEF
E00134899,Rural,NotUCEF
E00134900,Rural,NotUCEF
E00134901,Rural,NotUCEF
E00134902,Urban,UCEF
E00134905,Rural,NotUCEF
E00134906,Urban,UCEF
E00134907,Urban,UCEF
E00134908,Urban,UCEF
E00134909,Rural,NotUCEF
E00134910,Rural,NotUCEF
E00134911,Rural,NotUCEF
E00134912,Rural,NotUCEF
E00134913,Rural,NotUCEF
E00134914,Rural,NotUCEF
E00134915,Rural,NotUCEF
E00134916,Rural,NotUCEF
E00134917,Rural,NotUCEF
E00134918,Rural,NotUCEF
E00134919,Rural,NotUCEF
E00134920,Rural,NotUCEF
E00134921,Rural,NotUCEF
E00134922,Urban,UCEF
E00134923,Urban,UCEF
E00134924,Urban,UCEF
E00134925,Urban,UCEF
E00134926,Urban,UCEF
E00134927,Urban,UCEF
E00134928,Urban,UCEF
E00134929,Urban,UCEF
E00134930,Urban,UCEF
E00134931,Urban,UCEF
E00134932,Urban,UCEF
E00134933,Urban,UCEF
E00134934,Urban,UCEF
E00134935,Urban,UCEF
E00134936,Urban,UCEF
E00134937,Urban,UCEF
E00134938,Urban,UCEF
E00134939,Urban,UCEF
E00134940,Urban,UCEF
E00134941,Urban,UCEF
E00134942,Urban,UCEF
E00134943,Urban,UCEF
E00134944,Urban,UCEF
E00134945,Urban,UCEF
E00134946,Urban,UCEF
E00134947,Urban,UCEF
E00134948,Urban,UCEF
E00134949,Urban,UCEF
E00134950,Urban,UCEF
E00134951,Urban,UCEF
E00134952,Urban,UCEF
E00134953,Urban,UCEF
E00134954,Urban,UCEF
E00134955,Urban,UCEF
E00134956,Urban,UCEF
E00134957,Urban,UCEF
E00134958,Urban,UCEF
E00134959,Urban,UCEF
E00134960,Urban,UCEF
E00134961,Urban,UCEF
E00134962,Urban,UCEF
E00134963,Urban,UCEF
E00134964,Urban,UCEF
E00134965,Urban,UCEF
E00134966,Urban,UCEF
E00134967,Urban,UCEF
E00134968,Urban,UCEF
E00134969,Urban,UCEF
E00134970,Urban,UCEF
E00134971,Urban,UCEF
E00134972,Urban,UCEF
E00134973,Urban,UCEF
E00134974,Urban,UCEF
E00134975,Urban,UCEF
E00134976,Urban,UCEF
E00134977,Urban,UCEF
E00134978,Urban,UCEF
E00134979,Urban,UCEF
E00134980,Urban,UCEF
E00134981,Urban,UCEF
E00134982,Urban,UCEF
E00134983,Urban,UCEF
E00134984,Urban,UCEF
E00134985,Urban,UCEF
E00134986,Urban,UCEF
E00134987,Urban,UCEF
E00134988,Urban,UCEF
E00134989,Urban,UCEF
E00134990,Urban,UCEF
E00134991,Urban,UCEF
E00134992,Urban,UCEF
E00134993,Urban,UCEF
E00134994,Urban,UCEF
E00134995,Urban,UCEF
E00134996,Urban,UCEF
E00134997,Urban,UCEF
E00134998,Urban,UCEF
E00134999,Urban,UCEF
E00135000,Urban,UCEF
E00135001,Urban,UCEF
E00135002,Urban,UCEF
E00135003,Urban,UCEF
E00135004,Urban,UCEF
E00135005,Urban,UCEF
E00135006,Urban,UCEF
E00135007,Urban,UCEF
E00135008,Urban,UCEF
E00135009,Urban,UCEF
E00135010,Urban,UCEF
E00135011,Urban,UCEF
E00135012,Urban,UCEF
E00135013,Urban,UCEF
E00135014,Urban,UCEF
E00135015,Urban,UCEF
E00135016,Urban,UCEF
E00135017,Urban,UCEF
E00135018,Urban,UCEF
E00135019,Urban,UCEF
E00135020,Urban,UCEF
E00135021,Urban,UCEF
E00135022,Urban,UCEF
E00135023,Urban,UCEF
E00135024,Urban,UCEF
E00135025,Urban,UCEF
E00135026,Urban,UCEF
E00135027,Urban,UCEF
E00135028,Urban,UCEF
E00135029,Urban,UCEF
E00135030,Urban,UCEF
E00135031,Urban,UCEF
E00135032,Urban,UCEF
E00135033,Urban,UCEF
E00135034,Urban,UCEF
E00135035,Urban,UCEF
E00135037,Urban,UCEF
E00135038,Urban,UCEF
E00135039,Urban,UCEF
E00135040,Urban,UCEF
E00135041,Urban,UCEF
E00135042,Urban,UCEF
E00135043,Urban,UCEF
E00135044,Urban,UCEF
E00135045,Urban,UCEF
E00135046,Urban,UCEF
E00135047,Urban,UCEF
E00135048,Rural,NotUCEF
E00135049,Rural,NotUCEF
E00135050,Rural,NotUCEF
E00135051,Rural,NotUCEF
E00135052,Rural,NotUCEF
E00135053,Rural,NotUCEF
E00135054,Rural,NotUCEF
E00135055,Rural,NotUCEF
E00135056,Rural,NotUCEF
E00135057,Rural,NotUCEF
E00135058,Rural,NotUCEF
E00135059,Rural,NotUCEF
E00135060,Rural,NotUCEF
E00135061,Rural,NotUCEF
E00135062,Rural,NotUCEF
E00135063,Rural,NotUCEF
E00135064,Rural,NotUCEF
E00135065,Urban,UCEF
E00135067,Urban,UCEF
E00135068,Urban,UCEF
E00135069,Urban,UCEF
E00135070,Urban,UCEF
E00135071,Urban,UCEF
E00135072,Urban,UCEF
E00135073,Urban,UCEF
E00135074,Urban,UCEF
E00135075,Urban,UCEF
E00135076,Urban,UCEF
E00135077,Urban,UCEF
E00135078,Urban,UCEF
E00135079,Urban,UCEF
E00135080,Urban,UCEF
E00135081,Urban,UCEF
E00135082,Urban,UCEF
E00135083,Urban,UCEF
E00135084,Urban,UCEF
E00135085,Urban,UCEF
E00135086,Urban,UCEF
E00135087,Urban,UCEF
E00135088,Urban,UCEF
E00135089,Urban,UCEF
E00135090,Urban,UCEF
E00135091,Urban,UCEF
E00135092,Urban,UCEF
E00135093,Urban,UCEF
E00135094,Urban,UCEF
E00135095,Urban,UCEF
E00135096,Urban,UCEF
E00135097,Urban,UCEF
E00135098,Urban,UCEF
E00135099,Urban,UCEF
E00135100,Rural,NotUCEF
E00135101,Rural,NotUCEF
E00135103,Rural,NotUCEF
E00135104,Rural,NotUCEF
E00135105,Rural,NotUCEF
E00135106,Rural,NotUCEF
E00135107,Rural,NotUCEF
E00135108,Rural,NotUCEF
E00135109,Rural,NotUCEF
E00135110,Rural,NotUCEF
E00135111,Rural,NotUCEF
E00135112,Rural,NotUCEF
E00135113,Rural,NotUCEF
E00135114,Rural,NotUCEF
E00135115,Rural,NotUCEF
E00135116,Rural,NotUCEF
E00135117,Rural,NotUCEF
E00135118,Rural,NotUCEF
E00135119,Rural,NotUCEF
E00135120,Rural,NotUCEF
E00135121,Rural,NotUCEF
E00135122,Rural,NotUCEF
E00135123,Rural,NotUCEF
E00135124,Rural,NotUCEF
E00135125,Rural,NotUCEF
E00135126,Rural,NotUCEF
E00135127,Rural,NotUCEF
E00135128,Rural,NotUCEF
E00135129,Rural,NotUCEF
E00135130,Rural,NotUCEF
E00135131,Rural,NotUCEF
E00135132,Rural,NotUCEF
E00135133,Rural,NotUCEF
E00135134,Rural,NotUCEF
E00135135,Rural,NotUCEF
E00135136,Rural,NotUCEF
E00135137,Rural,NotUCEF
E00135138,Rural,NotUCEF
E00135139,Rural,NotUCEF
E00135140,Rural,NotUCEF
E00135141,Urban,UCEF
E00135142,Urban,UCEF
E00135143,Urban,UCEF
E00135144,Urban,UCEF
E00135145,Urban,UCEF
E00135146,Urban,UCEF
E00135147,Urban,UCEF
E00135148,Urban,UCEF
E00135149,Urban,UCEF
E00135150,Urban,UCEF
E00135151,Urban,UCEF
E00135152,Urban,UCEF
E00135153,Urban,UCEF
E00135154,Urban,UCEF
E00135155,Urban,UCEF
E00135156,Urban,UCEF
E00135157,Urban,UCEF
E00135158,Urban,UCEF
E00135159,Urban,UCEF
